Channel,sessionId,lineText,lineBy,lineNum,L2,L3,issueLine
Target,INT-va1appin09-1445099387037-22634,i have tried several times to complete my order but I'm getting an error message. I'm getting this message. Due to multiple attempts we have logged you out and reset your checkout session. Your items have been saved. Please sign in to try again.. Ive signed in three times,2,1,,Order_Issue,
Target,INT-va1appin09-1445099387123-22635,I am attempting to put a promo code in but forgot it was it FAL04 or something different. I thought I got an additional off? Maybe I am wrong.. Does the code apply? Do I need to enter it or does it go through automatically? I guess I could look it up through retailmenot.com but don't want to get out of this screen. Can u help me please?. I do know that Henry. I am looking for the actual PROMO code to enter in the box- Do you have this for this item> I have attempted to enter FAL14 but it did not go through.,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445099398376-22637,I thought i saw a promo that if it shipped to the store you saved $10. Oh ok - I did not spend $75. thank you,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445099624115-22663,I'm trying to complete my order and I keep getting a message to confirm my security code and I have filled it in correctly. It's the 4 digits on the front of my Amex card.. I am using Amex. The reference number of my cart is XXXX-XXXX-4727,2,1,,Order_Issue,
Target,INT-va1appin09-1445099872917-22692,why doesn't my order go through?. XXXX-XXXX-0290,2,1,,Order_Issue,
Target,INT-va1appin09-1445099955030-22701,I am trying to place an order and cannot get past review and place order.,2,1,,Order_Issue,
Target,INT-va1appin09-1445100091883-22717,"Hi Macey, I'd like to pickup an order in store, however I can't change the location.",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445100146105-22723,"Hi Phil,. I keep getting a enter valid card number.",2,1,,Payment Issues,
Target,INT-va1appin09-1445100443495-22756,"I am having difficulty emailing my cart. Thanks. ""No, it just keeps trying to send. I""",2,1,,Order_Issue,
Target,INT-va1appin09-1445100448624-22757,"HI Naomi, I am trying to use my $25 off toy purchase for this item and it didn't take it. Is there a different code other than the long barcode at the bottom of the coupon?. ""It only says it excludes LEGO, no other exclusions.""",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445100633020-22775,thanks. I am sending a few items to my cousin and I do not want any prices listed on the packing receipt. how do I do this?. there are two items in my cart that I wasn't able to list as gifts. this entire order should not have prices,2,1,,Product Details,
Target,INT-va1appin09-1445101059382-22824,Hi. am trying to apply the coupon to my online cart items. its 5 off 50. my cart total is 86,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445101513763-22867,hi gabriel- trying to do in store pick up to save 10.00 and it wont let me on all items. thanks,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445101525132-22869,Want to order a printer for my computer saw one on line on sale . i dont have a target charge can i pay for it with cash at store and when could i pick it up. can i pay with another card,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445101695025-22891,Hi Betty... I was wondering if Target can gift wrap?. thanks. ok so I need to go back to the card and out of this check out process right?,2,1,,Product Details,
Target,INT-va1appin09-1445102137315-22945,Hi there is a promotion for $10 gift card with purchase of 2 giant pampers. Is this online only or can I get same deal in store?. no,2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445102223238-22954,how do I update My Target Card #. I have a new card.. OK. Thank you.,2,1,,Rewards,
Target,INT-va1appin09-1445102415704-22974,"Hi, I am trying to purchase the printer in my cart which is too bulky for me to pick up, but the cartwheel has the offer. How can I get the cartwheel offer applied and have this shipped. and even if you don't is there a way to place the order then call in to see if they will apply the discount.",2,1,,Order_Issue,
Target,INT-va1appin09-1445102417830-22975,"Hi I was wondering if it was possible to use cartwheel app discounts when purchasing online?. ""Okay, thanks!""",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445102681056-23005,I'm trying to place an order that qualifies for the spend $75 and get 10 dollars off and the quantity appears to be limited to 3. I assume that $74.94 does not qualify for the $10 off deal?. How do I increase the quantity of one of the two items I am purchasing?,2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445102737178-23008,good afternoon henry..... i've placed an order onlinje for store pickup. But i;d like to pay for my purchases at the store. is that possible?. ok. thank you henry. that is all,2,1,,Payment Issues,
Target,INT-va1appin09-1445102890100-23020,Hi just need to know which aisle I can find a bubble machine?. Blitz blowout for $10.99,2,1,,Product Details,
Target,INT-va1appin09-1445102928075-23024,I'm trying to check out online and it says my gift card has been applied but it's not reflected in the balance. XXXX-XXXX-9714,2,1,,Payment Issues,
Target,INT-va1appin09-1445102997569-23031,"Hello Henry, I am trying to get my order processed but the system is not allowing me to choose a store for pick up instead of delivery. Can you assist me with this?. where do I find that information?",2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445103034261-23037,"i am placing a clearing item order, what is the return policy if i don't like it. still connected?. ok",2,1,,Return Policy,
Target,INT-va1appin09-1445103073728-23042,"I am trying to place an order on a baby registry but when I place the order the transaction does not go through. It keeps asking for the three digit code on the back of the card and even after I enter it, nothing happens. XXXX-XXXX-7812",2,1,,Order_Issue,
Target,INT-va1appin09-1445103174087-23051,HI...trying to use a promo code that won't go through. BVR4PXMFYWWRGSD,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445103380061-23078,It's not allowing me to place an order to pick up at a local store.. ok,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445103389011-23080,"Hi Sal, I am trying to place an order online and get a message oops, an exception occurred. I cannot figure out the problem. Thanks.",2,1,,Order_Issue,
Target,INT-va1appin09-1445103438008-23086,I have a $10.00 promo offer which i want to use on this item i'm ordering,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445103470026-23090,"Hello, trying to add subscription for 2 tide clean breeze HE detergents. but times out. page never loads. check out page",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445103533106-23098,"Hi I'm trying to place an order and everytime I hit complete order it says ""oops, an exception occurred"".. Thank you",2,1,,Order_Issue,
Target,INT-va1appin09-1445103644299-23110,I AM WONDERING WHY I DONT HOW GETTING THE 100 OFF MY PURCHASE OF $279.94. I BOUGHT 3 SNUG A MONKEY PURCHAASES AND 2 TOWELS. NO,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445103804225-23129,"Hi Jay. I have a question on an order I just received. They are jeans and the description says they are ""mid rise"". However on the tag they are actually ""low rise"". thank you. ""its very confusing bc when I look at my recent orders, it actually does list them as """"low rise"""". But when I click the link, they are listed as """"mid rise"""" The name is Women's Mid Rise Jegging - Mossimo&reg;""",2,1,,Product Details,
Target,INT-va1appin09-1445103995554-23153,I am trying to complete an order online and the last page asks for my email and for me to put in the security code. So I keep doing this and it doesn't complete.. Is there something wrong with your system?,2,1,,Order_Issue,
Target,INT-va1appin09-1445103999777-23154,I have some curtain I bought and do not have the package they came in-may I stil lreturn them?. yes,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445104075534-23162,Hi! I am not able to complete my online order It says there was a problem processing my payment. I'm not sure why there is a problem.. I could use another form of payment but prefer using the redcard since I want the 5% off,2,1,,Payment Issues,
Target,INT-va1appin09-1445104090882-23164,"I am trying to place an online order, but when I get to the final page and select 'complete order' it prompts me over and over for my email address and debit card security code. ""I'm a little nervous, as I have hit 'complete order' several times now."". Alright. Thank you.",2,1,,Order_Issue,
Target,INT-va1appin09-1445104142157-23170,"What email address needed?. It is on the top. Do you want my email address on the top?. ""Pls reply, ready to push the buttom""",2,1,,Order_Issue,
Target,INT-va1appin09-1445104158531-23171,"Hi There, I am trying to pay for something with a prepaid american express gift card. The card has $100 on it and the cost of my order is $100.93. How do I go about doing this in the checkout?",2,1,,Payment Issues,
Target,INT-va1appin09-1445104246092-23181,"I added 21 items to my cart can you transfer it to my registry. ""I own the registry but I want to add items online so I don't have to go to the store, how can I do this?""",2,1,,Product Details,
Target,INT-va1appin09-1445104416969-23199,I want to know the 10.00 off if you spend 75.00 or more can be used in the store?. So you don't know because I am looking at two dolls that online they are 39.99 each but they may have in the store so I could save time how would I know. 2015 Holiday Barbie Doll,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445104454849-23204,Hello. I am try to checkout. when and click complete order. the transaction doesn't go through,2,1,,Order_Issue,
Target,INT-va1appin09-1445104466007-23207,I am trying to buy a gift for someone on a registry. I am mailing it to their house. I'm looking for a spot where I can write a memo with congrats and who it is from.,2,1,,Product Details,
Target,INT-va1appin09-1445104676514-23232,Hi Stephan i would like to know if i can use gift cards for this order... ok ty. i have 2 target gift cards may i use them 35.00 value and the rest on my credit card..,2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445104774630-23242,Hi Aden. planning to order diapers and brestfeeding cream. which comes total of $83. so do i get $10 + $10 giftcards?,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445104815399-23246,"Hi Macey, I am interested in buying the women's ursual adult costume and I was wondering what came with it or if it's just the dress. It didn't say in the description. ursula*. Thank you!",2,1,,Product Details,
Target,INT-va1appin09-1445104844705-23250,the diaper say there is a 10 gift card with the purchase of two but they are not showing up. XXXX-XXXX-8664,2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445104903546-23255,Hi. I am adding items to my cart and they keep disappearing. Please help. I am using a mac and don't have another browser as far as I know,2,1,,Order_Issue,
