XTest,sessionId,y__true,y_pred,y_prob_max
trying to use a promo code but it doesnt seem to take it,INT-va1appin10-1445024339544-16928,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.48243766557
visitor 29532 is ther any discount on these,INT-node0-1402800405069-29532,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.787995393996
 lia i want to purchase a gift card for my niece- but i will not be with her when she shops- she is a cld and i wanted to know if i can print out the gift cert or card rather than email - or can i just email to myself and print out the certificate from the email,INT-sv1appin05-1441454490815-34330,Giftcard_Issues,Giftcard_Issues,0.23861575698
 susan i would like to pick up ts order in the westview drive store in coral springs fl please,INT-va1appin10-1445107088011-23503,Store_Pickup_Queries,Store_Pickup_Queries,1.42577291544
cannot get coupon code xxx0 5688,INT-sv1appin10-1447505737740-41896,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.33362263342
 i have items from my registry that i wanted to purchase myself but cannot apply a coupon ok thank you yes it is wedding20,INT-va1appin08-1445109738553-45210,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.19124245394
 i purchases two pampers cruisers diapers giant pack it should be has 10 gift card but when i check out i did not see it here is my cart number xxxx-xxxx-1330,INT-va1appin10-1445112779415-24142,Giftcard_Issues,Giftcard_Issues,1.21417212896
 imintrested in reebok zrb treadmill  if i buy today can i get delivery wednesday morning,INT-va1appin10-1439209899077-122008,Shipping Inquiry,Shipping Inquiry,0.475588640443
i am purchasing a gift and the purchase is over 150 so we are entitled to a gift card of 25 with purchase will it go to the recipient of the gift or to us xxxx-xxxx-7515,INT-sv1appin10-1445191101504-791,Giftcard_Issues,Giftcard_Issues,0.792686615175
how do i add my cartwheel app code my purchase before i check out even tho i am picking up in the store ok ill removed those items from my cart,INT-va1appin10-1445107228365-23520,Store_Pickup_Queries,Store_Pickup_Queries,0.513615124192
- i want to pay for an item with 2 credit cards how do i make a split payment on-line ok thanks bye,INT-sv1appin08-1445175333844-400,Payment Issues,Payment Issues,1.30401986616
visitor 763 i have placed my online order with my rewards points it says my awards points will be applied to my order do i suppose to receive a certificate at some point via email or on best buy site or can i just come to a best buy with my acct number and still get what ive been trying to order online,INT-node0-1401724386225-763,Rewards,Rewards,0.754313249781
 my mother is elderly and wants her installation and collection of old fridge freezer cant see an option for ts,INT-va1appin06-1439035350830-113913,Product Inventory,Product Details,0.588612755654
 blake do u sp to canada wow bend the times there blake,INT-va1appin05-1445044002302-40701,Shipping Inquiry,Shipping Inquiry,0.882531196053
i can not create a pass word to earn points,INT-sv1appin10-1447649176707-54811,Rewards,Rewards,0.303395583557
" vanessa i have been trying to order these stools for three days ""i did three """"chats"""" already"" ""on the website it says the stools are 103 but when i go to checkout t are full price""",INT-va1appin06-1445023646774-38225,Price _Enquiry,Order_Issue,0.126973775424
i have selected an item from a wedding regisry and i would like to pick it up at a store tonight is ts possible the store i am wanting to pickup from has it in stock,INT-va1appin06-1445030249101-39177,Store_Pickup_Queries,Store_Pickup_Queries,1.39690816872
ts item was not available in the store it is ts weeks add for 19999 and the gift card how can i get a price adjustment,INT-sv1appin05-1445212212009-1312,Price Match,Price Match,0.17494664818
"when will my item be available for pickup in-store pickup ""how long does it take if i order tonight can i get it the next day""",INT-va1appin06-1445130604271-47156,Store_Pickup_Queries,Store_Pickup_Queries,0.476849836084
visitor 14992  i am planning to buy viper 4105vb 1-way remote start and keyless enty system and geek squad installation package for 19999,INT-node0-1401997738381-14992,Product Details,Warranty Enquiry,0.500067625013
can you tell me if the 30 gift card promo is also available in storewhen you buy 2 cases of pampers pampers swaddlers diapers economy plus pack im guessing its just online no thank you nash,INT-sv1appin05-1441144753663-9972,Giftcard_Issues,Giftcard_Issues,1.03459349865
bush f721qw 7kg wasng macne- wte pound16999qty 1 my postcode is nr11 6ql i want to order the product but saying delivery not available we can collect it but need to order it now and pay,INT-va1appin09-1439228495491-123759,Product Inventory,Product Inventory,0.133787920903
what is the problem i have entered my security code 3 times,INT-va1appin08-1445029548731-39089,Order_Issue,Order_Issue,0.594730962762
do i get a pound10 voucher and how much is deliverly,INT-va1appin08-1439233565415-124260,Promotions/Deals/Discounts,Rewards,0.152087778673
" am planning to buy camera ""if i dont like it then what is return policy"" ok",INT-va1appin06-1445027791253-38840,Product Details,Return Policy,1.31263818612
i purchased some beats but i changed my mind after a week and i can not find the receipt to return can t credit the amount on the card i paid with how do i know the return window if i do not have the receipt,INT-sv1appin09-1441481354722-36530,Return Policy,Return Policy,1.27027153471
what are the internal dimensions of the keter store it out ultra,INT-va1appin09-1439225569513-123459,Product Details,Size-Shape,0.205821442201
" i need 4 chairs why is it only letting me add 3 ""aimie - 730 valley view drive apt 8 council bluffs ia 51503"" but i can pick up at the store if need be ok 7224  its bc cb target only has 3 avail so ill have to get the 4th one at another location",INT-sv1appin09-1441496998457-37582,Store_Pickup_Queries,Store_Pickup_Queries,1.35556135242
" i wanted to know if the 20 off a 100 wedding registry item is only available if you order onlineor if it can be applied if i purchase the item in-store as well am i able to ask for that discount in the store ""hmmso i have to call and askand if t say no my only solution is to order onlineeven if it is available in store""",INT-va1appin10-1445050993492-19862,Promotions/Deals/Discounts,Store_Pickup_Queries,0.141680365951
"luis could you please check to see if you have a toddler girls"" peppa pig top and bottom set blue size 4t in stock there have been some problems with your online ordering the past few minutes id really prefer 2 size 4t if available ""just as i typed - toddler girls peppa pig top and bottom set blue 4t sorry a bit confusing"" did you send a link having trouble opening the link just a sec httpwwwtargetcomptoddler-girls-peppa-pig-top-and-bottom-set-blue-a-xxxx-xxxx-83 heres the linkthats it i was sending it to you",INT-sv1appin06-1441229521138-15361,Product Inventory,Product Inventory,0.340576738428
i want to know what size light bulb does the dina table lamp take,INT-sv1appin07-1447615155982-51122,Product Details,Product Details,0.93242549937
i ordered furniture about a week ago from target you were running a 15 off promotion with an additional 10 off the same items that i ordered are now 25 off with an additional 10 off i was hoping i could get back the difference i have an order number- xxxx-xxxx-5640 xxxxxxx i believe the price of the items did go down ok,INT-sv1appin10-1441125138708-7839,Price Match,Promotions/Deals/Discounts,0.319645620591
can ts be forward ordered as it is out of stock at my possible post codes preferred is de23 1nr,INT-va1appin10-1438803924491-99028,Product Inventory,Product Inventory,0.434772725073
"i am on the review order screen i keep typing in my security code and keep receiving the message ""please confirm your security code"" even though i just entered it where would i find that number",INT-va1appin10-1445047773527-19623,Order_Issue,Order_Issue,0.637481261949
can i apply for a credit card online yes yes thank you thats it,INT-sv1appin06-1441392487769-29218,Rewards,Payment Issues,0.276859897939
i just placed an online order for store pick up and when planning to print i lost the page can you help,INT-sv1appin05-1447630459525-52855,Store_Pickup_Queries,Store_Pickup_Queries,0.207495291483
 will do you offer price matcng and do you have any promotional coupon codes i could use today thank you thank you no thanks,INT-sv1appin06-1441285390499-19313,Price Match,Promotions/Deals/Discounts,0.722762931828
i i am looking for a chest freezer height 85 cent breadth 65 cent len 85 cen,INT-va1appin09-1437383488841-34200,Size-Shape,Size-Shape,0.289762318483
am i able to apply the cartwheel savings when shopping online if i order online and pick up in store may i use cartwheel i have them thank you have a blessed evening thanks again,INT-sv1appin10-1441489645841-37073,Store_Pickup_Queries,Store_Pickup_Queries,0.85195667119
 i cant find out special offer link,INT-va1appin08-1438782739560-96667,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.967297947916
visitor 1078 if i get the 5 yr geek squad coverage on major appliances does it add 5 years to the manufacturer warranty,INT-node0-1401678993697-1078,Warranty Enquiry,Warranty Enquiry,0.891565110428
what is the return or refund policy,INT-va1appin06-1438963423311-110248,Return Policy,Return Policy,2.83735330642
danieli would like to buy on 6monthesthe morphy richards supervaci have a code to enter floor 10 but cant find where to enter it thank you,INT-va1appin07-1437405755009-35871,Order_Assistance,Promotions/Deals/Discounts,0.747633057032
i was looking to complete my order but i cannot seem to,INT-sv1appin06-1447466129398-39972,Order_Issue,Order_Issue,0.365870391731
